# number of iterations, time of execution, the final value
1.000000000000e+06  2.639000000000e-03  2.718280553818e+00 
3.000000000000e+06  7.922000000000e-03  2.008550643921e+01 
1.000000000000e+07  2.665400000000e-02  2.202635546875e+04 
3.000000000000e+07  7.597600000000e-02  1.068632532582e+13 
1.000000000000e+08  2.492040000000e-01  inf 
1.000000000000e+09  2.579650000000e+00  inf 
