# number of iterations, time of execution, the final value
1.000000000000e+06  1.111000000000e-03  2.718280553818e+00 
3.000000000000e+06  3.391000000000e-03  2.008550643921e+01 
1.000000000000e+07  1.240500000000e-02  2.202635546875e+04 
3.000000000000e+07  3.425400000000e-02  1.068632532582e+13 
1.000000000000e+08  1.134390000000e-01  inf 
1.000000000000e+09  1.126344000000e+00  inf 
