# number of iterations, time of execution, the final value
1.000000000000e+06  1.090000000000e-03  5.000000000000e+06 
3.000000000000e+06  3.333000000000e-03  1.500000000000e+07 
1.000000000000e+07  1.150700000000e-02  5.000000000000e+07 
3.000000000000e+07  3.576600000000e-02  1.500000000000e+08 
1.000000000000e+08  1.144890000000e-01  5.000000320000e+08 
1.000000000000e+09  1.127215000000e+00  5.000000000000e+09 
