# Time 	 Euler Position 	 Leap Position  	 RK4 Position 
1.064999961853e+01 	 -1.102504253387e+00 	  -9.411220550537e-01 	  -9.408810734749e-01 
1.067999935150e+01 	 -1.114531397820e+00 	  -9.508494138718e-01 	  -9.506182670593e-01 
1.071000003815e+01 	 -1.125566363335e+00 	  -9.597209692001e-01 	  -9.595000147820e-01 
1.073999977112e+01 	 -1.135598182678e+00 	  -9.677287936211e-01 	  -9.675182700157e-01 
1.076999950409e+01 	 -1.144617080688e+00 	  -9.748656749725e-01 	  -9.746658205986e-01 
1.080000019073e+01 	 -1.152613878250e+00 	  -9.811251759529e-01 	  -9.809362292290e-01 
1.082999992371e+01 	 -1.159580588341e+00 	  -9.865016341209e-01 	  -9.863238334656e-01 
1.085999965668e+01 	 -1.165509939194e+00 	  -9.909902811050e-01 	  -9.908238649368e-01 
1.088999938965e+01 	 -1.170395612717e+00 	  -9.945870041847e-01 	  -9.944322109222e-01 
1.092000007629e+01 	 -1.174232363701e+00 	  -9.972885847092e-01 	  -9.971455931664e-01 
1.094999980927e+01 	 -1.177015781403e+00 	  -9.990926384926e-01 	  -9.989616274834e-01 
1.097999954224e+01 	 -1.178742289543e+00 	  -9.999974966049e-01 	  -9.998787045479e-01 
1.101000022888e+01 	 -1.179409503937e+00 	  -1.000002384186e+00 	  -9.998959302902e-01 
1.103999996185e+01 	 -1.179015874863e+00 	  -9.991072416306e-01 	  -9.990133047104e-01 
1.106999969482e+01 	 -1.177560806274e+00 	  -9.973129034042e-01 	  -9.972316622734e-01 
1.109999942780e+01 	 -1.175044655800e+00 	  -9.946209788322e-01 	  -9.945525527000e-01 
1.113000011444e+01 	 -1.171468615532e+00 	  -9.910339117050e-01 	  -9.909784197807e-01 
1.115999984741e+01 	 -1.166835069656e+00 	  -9.865549206734e-01 	  -9.865124821663e-01 
1.118999958038e+01 	 -1.161147236824e+00 	  -9.811879992485e-01 	  -9.811587333679e-01 
1.121999931335e+01 	 -1.154409170151e+00 	  -9.749380350113e-01 	  -9.749220013618e-01 
1.125000000000e+01 	 -1.146626114845e+00 	  -9.678106307983e-01 	  -9.678079485893e-01 
1.127999973297e+01 	 -1.137804150581e+00 	  -9.598121643066e-01 	  -9.598228931427e-01 
1.130999946594e+01 	 -1.127950191498e+00 	  -9.509499073029e-01 	  -9.509741067886e-01 
1.134000015259e+01 	 -1.117072224617e+00 	  -9.412317872047e-01 	  -9.412694573402e-01 
1.136999988556e+01 	 -1.105179071426e+00 	  -9.306665658951e-01 	  -9.307177662849e-01 
1.139999961853e+01 	 -1.092280507088e+00 	  -9.192637205124e-01 	  -9.193284511566e-01 
1.142999935150e+01 	 -1.078387260437e+00 	  -9.070335626602e-01 	  -9.071118235588e-01 
1.146000003815e+01 	 -1.063511013985e+00 	  -8.939870595932e-01 	  -8.940788507462e-01 
1.148999977112e+01 	 -1.047664165497e+00 	  -8.801359534264e-01 	  -8.802412748337e-01 
1.151999950409e+01 	 -1.030860185623e+00 	  -8.654927015305e-01 	  -8.656115531921e-01 
1.155000019073e+01 	 -1.013113379478e+00 	  -8.500705361366e-01 	  -8.502027988434e-01 
1.157999992371e+01 	 -9.944387674332e-01 	  -8.338832855225e-01 	  -8.340289592743e-01 
1.160999965668e+01 	 -9.748523235321e-01 	  -8.169455528259e-01 	  -8.171045184135e-01 
1.163999938965e+01 	 -9.543709158897e-01 	  -7.992725968361e-01 	  -7.994447350502e-01 
1.167000007629e+01 	 -9.330121278763e-01 	  -7.808802723885e-01 	  -7.810655236244e-01 
1.169999980927e+01 	 -9.107943773270e-01 	  -7.617851495743e-01 	  -7.619833946228e-01 
1.172999954224e+01 	 -8.877369165421e-01 	  -7.420044541359e-01 	  -7.422155737877e-01 
1.175999927521e+01 	 -8.638597726822e-01 	  -7.215559482574e-01 	  -7.217797636986e-01 
1.178999996185e+01 	 -8.391836881638e-01 	  -7.004580497742e-01 	  -7.006944417953e-01 
1.181999969482e+01 	 -8.137301206589e-01 	  -6.787297129631e-01 	  -6.789785027504e-01 
1.184999942780e+01 	 -7.875212430954e-01 	  -6.563905477524e-01 	  -6.566515564919e-01 
1.188000011444e+01 	 -7.605800628662e-01 	  -6.334605813026e-01 	  -6.337336897850e-01 
1.190999984741e+01 	 -7.329300642014e-01 	  -6.099604964256e-01 	  -6.102454662323e-01 
1.193999958038e+01 	 -7.045955657959e-01 	  -5.859114527702e-01 	  -5.862081050873e-01 
1.196999931335e+01 	 -6.756014227867e-01 	  -5.613350868225e-01 	  -5.616431832314e-01 
1.200000000000e+01 	 -6.459731459618e-01 	  -5.362535119057e-01 	  -5.365728139877e-01 
1.202999973297e+01 	 -6.157368421555e-01 	  -5.106893181801e-01 	  -5.110195279121e-01 
1.205999946594e+01 	 -5.849191546440e-01 	  -4.846655130386e-01 	  -4.850063920021e-01 
1.209000015259e+01 	 -5.535473227501e-01 	  -4.582055211067e-01 	  -4.585567712784e-01 
1.211999988556e+01 	 -5.216490626335e-01 	  -4.313331246376e-01 	  -4.316944777966e-01 
1.214999961853e+01 	 -4.892525970936e-01 	  -4.040725529194e-01 	  -4.044437110424e-01 
1.217999935150e+01 	 -4.563866555691e-01 	  -3.764483034611e-01 	  -3.768289685249e-01 
1.221000003815e+01 	 -4.230803847313e-01 	  -3.484852612019e-01 	  -3.488751053810e-01 
1.223999977112e+01 	 -3.893633484840e-01 	  -3.202085793018e-01 	  -3.206072747707e-01 
1.226999950409e+01 	 -3.552655577660e-01 	  -2.916437089443e-01 	  -2.920509278774e-01 
1.230000019073e+01 	 -3.208173215389e-01 	  -2.628163397312e-01 	  -2.632317543030e-01 
1.232999992371e+01 	 -2.860493659973e-01 	  -2.337524443865e-01 	  -2.341756820679e-01 
1.235999965668e+01 	 -2.509926557541e-01 	  -2.044781744480e-01 	  -2.049088627100e-01 
1.238999938965e+01 	 -2.156785130501e-01 	  -1.750198751688e-01 	  -1.754576414824e-01 
1.242000007629e+01 	 -1.801384687424e-01 	  -1.454040557146e-01 	  -1.458485126495e-01 
1.244999980927e+01 	 -1.444043219090e-01 	  -1.156573742628e-01 	  -1.161081343889e-01 
1.247999954224e+01 	 -1.085080504417e-01 	  -8.580660074949e-02 	  -8.626326918602e-02 
1.250999927521e+01 	 -7.248181104660e-02 	  -5.587860196829e-02 	  -5.634077265859e-02 
1.253999996185e+01 	 -3.635791689157e-02 	  -2.590031363070e-02 	  -2.636757306755e-02 
1.256999969482e+01 	 -1.687891781330e-04 	  4.101283848286e-03 	  3.629356622696e-03 
1.259999942780e+01 	 3.605306148529e-02 	  3.409919142723e-02 	  3.362302109599e-02 
1.263000011444e+01 	 7.227506488562e-02 	  6.406641006470e-02 	  6.358642876148e-02 
1.265999984741e+01 	 1.084646135569e-01 	  9.397596865892e-02 	  9.349261224270e-02 
1.268999958038e+01 	 1.445891261101e-01 	  1.238009482622e-01 	  1.233146563172e-01 
1.271999931335e+01 	 1.806160211563e-01 	  1.535145044327e-01 	  1.530257314444e-01 
1.275000000000e+01 	 2.165127694607e-01 	  1.830898970366e-01 	  1.825990825891e-01 
1.277999973297e+01 	 2.522469758987e-01 	  2.125005125999e-01 	  2.120081186295e-01 
1.280999946594e+01 	 2.877863049507e-01 	  2.417198717594e-01 	  2.412263602018e-01 
1.284000015259e+01 	 3.230986297131e-01 	  2.707216739655e-01 	  2.702275216579e-01 
1.286999988556e+01 	 3.581519424915e-01 	  2.994798421860e-01 	  2.989854812622e-01 
1.289999961853e+01 	 3.929144740105e-01 	  3.279684782028e-01 	  3.274743855000e-01 
1.292999935150e+01 	 4.273546636105e-01 	  3.561619520187e-01 	  3.556685745716e-01 
1.296000003815e+01 	 4.614412188530e-01 	  3.840348720551e-01 	  3.835426867008e-01 
1.298999977112e+01 	 4.951431751251e-01 	  4.115621447563e-01 	  4.110716283321e-01 
1.301999950409e+01 	 5.284298062325e-01 	  4.387190341949e-01 	  4.382306337357e-01 
1.304999923706e+01 	 5.612708330154e-01 	  4.654810726643e-01 	  4.649952650070e-01 
1.307999992371e+01 	 5.936362743378e-01 	  4.918241798878e-01 	  4.913414418697e-01 
1.310999965668e+01 	 6.254965662956e-01 	  5.177246332169e-01 	  5.172454118729e-01 
1.313999938965e+01 	 6.568225622177e-01 	  5.431591272354e-01 	  5.426838994026e-01 
1.317000007629e+01 	 6.875856518745e-01 	  5.681048035622e-01 	  5.676340460777e-01 
1.319999980927e+01 	 7.177575826645e-01 	  5.925391912460e-01 	  5.920733213425e-01 
1.322999954224e+01 	 7.473106980324e-01 	  6.164402961731e-01 	  6.159797906876e-01 
1.325999927521e+01 	 7.762178182602e-01 	  6.397866010666e-01 	  6.393319368362e-01 
1.328999996185e+01 	 8.044523596764e-01 	  6.625570654869e-01 	  6.621087193489e-01 
1.331999969482e+01 	 8.319883346558e-01 	  6.847312450409e-01 	  6.842896342278e-01 
1.334999942780e+01 	 8.588002920151e-01 	  7.062891721725e-01 	  7.058547735214e-01 
1.338000011444e+01 	 8.848634362221e-01 	  7.272114157677e-01 	  7.267846465111e-01 
1.340999984741e+01 	 9.101536870003e-01 	  7.474792003632e-01 	  7.470604777336e-01 
1.343999958038e+01 	 9.346475601196e-01 	  7.670742273331e-01 	  7.666640281677e-01 
1.346999931335e+01 	 9.583222866058e-01 	  7.859789133072e-01 	  7.855775952339e-01 
1.350000000000e+01 	 9.811558127403e-01 	  8.041762113571e-01 	  8.037841916084e-01 
1.352999973297e+01 	 1.003126859665e+00 	  8.216497302055e-01 	  8.212674260139e-01 
1.355999946594e+01 	 1.024214863777e+00 	  8.383837938309e-01 	  8.380116224289e-01 
1.359000015259e+01 	 1.044400095940e+00 	  8.543633222580e-01 	  8.540016412735e-01 
1.361999988556e+01 	 1.063663482666e+00 	  8.695738911629e-01 	  8.692231178284e-01 
1.364999961853e+01 	 1.081986904144e+00 	  8.840018510818e-01 	  8.836623430252e-01 
1.367999935150e+01 	 1.099353075027e+00 	  8.976342082024e-01 	  8.973063230515e-01 
1.371000003815e+01 	 1.115745425224e+00 	  9.104586839676e-01 	  9.101427793503e-01 
1.373999977112e+01 	 1.131148338318e+00 	  9.224637746811e-01 	  9.221602082253e-01 
1.376999950409e+01 	 1.145547151566e+00 	  9.336386322975e-01 	  9.333477616310e-01 
1.379999923706e+01 	 1.158927917480e+00 	  9.439731836319e-01 	  9.436953663826e-01 
1.382999992371e+01 	 1.171277642250e+00 	  9.534581899643e-01 	  9.531936645508e-01 
1.385999965668e+01 	 1.182584404945e+00 	  9.620850682259e-01 	  9.618341922760e-01 
1.388999938965e+01 	 1.192836999893e+00 	  9.698460698128e-01 	  9.696091413498e-01 
1.392000007629e+01 	 1.202025175095e+00 	  9.767342209816e-01 	  9.765114784241e-01 
1.394999980927e+01 	 1.210139870644e+00 	  9.827433228493e-01 	  9.825350046158e-01 
1.397999954224e+01 	 1.217172741890e+00 	  9.878679513931e-01 	  9.876743555069e-01 
1.400999927521e+01 	 1.223116517067e+00 	  9.921035170555e-01 	  9.919248819351e-01 
1.403999996185e+01 	 1.227964758873e+00 	  9.954461455345e-01 	  9.952827095985e-01 
1.406999969482e+01 	 1.231712222099e+00 	  9.978929162025e-01 	  9.977448582649e-01 
1.409999942780e+01 	 1.234354496002e+00 	  9.994415640831e-01 	  9.993091225624e-01 
1.413000011444e+01 	 1.235888242722e+00 	  1.000090718269e+00 	  9.999740719795e-01 
1.415999984741e+01 	 1.236311078072e+00 	  9.998397827148e-01 	  9.997391104698e-01 
1.418999958038e+01 	 1.235621571541e+00 	  9.986889958382e-01 	  9.986044168472e-01 
1.421999931335e+01 	 1.233819484711e+00 	  9.966393709183e-01 	  9.965710639954e-01 
1.425000000000e+01 	 1.230905294418e+00 	  9.936927556992e-01 	  9.936408400536e-01 
1.427999973297e+01 	 1.226880669594e+00 	  9.898518323898e-01 	  9.898164272308e-01 
1.430999946594e+01 	 1.221748232841e+00 	  9.851200580597e-01 	  9.851012229919e-01 
1.434000015259e+01 	 1.215511560440e+00 	  9.795016646385e-01 	  9.794995188713e-01 
1.436999988556e+01 	 1.208175301552e+00 	  9.730017185211e-01 	  9.730163216591e-01 
1.439999961853e+01 	 1.199745178223e+00 	  9.656260609627e-01 	  9.656574726105e-01 
1.442999935150e+01 	 1.190227627754e+00 	  9.573813676834e-01 	  9.574295878410e-01 
1.446000003815e+01 	 1.179630279541e+00 	  9.482750296593e-01 	  9.483401179314e-01 
1.448999977112e+01 	 1.167961716652e+00 	  9.383152127266e-01 	  9.383971691132e-01 
1.451999950409e+01 	 1.155231595039e+00 	  9.275109171867e-01 	  9.276097416878e-01 
1.454999923706e+01 	 1.141450285912e+00 	  9.158718585968e-01 	  9.159875512123e-01 
1.457999992371e+01 	 1.126629233360e+00 	  9.034085273743e-01 	  9.035410284996e-01 
1.460999965668e+01 	 1.110780835152e+00 	  8.901321291924e-01 	  8.902813792229e-01 
1.463999938965e+01 	 1.093918561935e+00 	  8.760546445847e-01 	  8.762205243111e-01 
1.467000007629e+01 	 1.076056480408e+00 	  8.611887097359e-01 	  8.613711595535e-01 
1.469999980927e+01 	 1.057209968567e+00 	  8.455476760864e-01 	  8.457465767860e-01 
1.472999954224e+01 	 1.037395000458e+00 	  8.291456699371e-01 	  8.293609023094e-01 
1.475999927521e+01 	 1.016628503799e+00 	  8.119974136353e-01 	  8.122288584709e-01 
1.478999996185e+01 	 9.949283599854e-01 	  7.941183447838e-01 	  7.943658828735e-01 
1.481999969482e+01 	 9.723132252693e-01 	  7.755246162415e-01 	  7.757880091667e-01 
1.484999942780e+01 	 9.488026499748e-01 	  7.562329173088e-01 	  7.565119862556e-01 
1.488000011444e+01 	 9.244170188904e-01 	  7.362605929375e-01 	  7.365551590919e-01 
1.490999984741e+01 	 8.991774916649e-01 	  7.156256437302e-01 	  7.159354686737e-01 
1.493999958038e+01 	 8.731059432030e-01 	  6.943466067314e-01 	  6.946715116501e-01 
1.496999931335e+01 	 8.462251424789e-01 	  6.724426746368e-01 	  6.727823615074e-01 
1.500000000000e+01 	 8.185585737228e-01 	  6.499335169792e-01 	  6.502877473831e-01 
