# number of iterations, time of execution, the final value
1.000000000000e+06  2.754000000000e-03  5.000000000000e+06 
3.000000000000e+06  1.572200000000e-02  1.500000000000e+07 
1.000000000000e+07  3.006000000000e-02  5.000000000000e+07 
3.000000000000e+07  8.081700000000e-02  1.500000000000e+08 
1.000000000000e+08  2.624680000000e-01  5.000000320000e+08 
1.000000000000e+09  2.933989000000e+00  5.000000000000e+09 
