# number of iterations, time of execution, the final value
1.000000000000e+06  7.446000000000e-03  1.000000000000e+00 
3.000000000000e+06  2.851700000000e-02  1.000000000000e+00 
1.000000000000e+07  5.872300000000e-02  1.000000000000e+00 
3.000000000000e+07  1.333680000000e-01  1.000000000000e+00 
1.000000000000e+08  1.080756000000e+00  1.000000000000e+00 
1.000000000000e+09  4.589532000000e+00  1.000000000000e+00 
