# number of iterations, time of execution, the final value
1.000000000000e+06  1.135000000000e-03  5.000000000000e+06 
3.000000000000e+06  3.511000000000e-03  1.500000000000e+07 
1.000000000000e+07  1.200900000000e-02  5.000000000000e+07 
3.000000000000e+07  3.482500000000e-02  1.500000000000e+08 
1.000000000000e+08  1.352270000000e-01  5.000000320000e+08 
1.000000000000e+09  1.488533000000e+00  5.000000000000e+09 
