# Time 	 x_position	  y_position	 x_velocit	 y_velocity
0.000000000000e+00 	 1.000000000000e+00 	  0.000000000000e+00 	  0.000000000000e+00 	  1.000000014901e-01  
2.500000000000e-01 	 9.791666865349e-01 	  2.500000037253e-02 	  -1.672009974718e-01 	 9.785869717598e-02 
5.000000000000e-01 	 9.163995385170e-01 	  4.892934858799e-02 	  -3.364146947861e-01 	 9.116050601006e-02 
7.500000000000e-01 	 8.109593391418e-01 	  7.058025151491e-02 	  -5.089504122734e-01 	 7.901524007320e-02 
1.000000000000e+00 	 6.619243025780e-01 	  8.843696862459e-02 	  -6.836069226265e-01 	 5.974078178406e-02 
1.250000000000e+00 	 4.691558480263e-01 	  1.004506424069e-01 	  -8.513869047165e-01 	 3.085890412331e-02 
1.500000000000e+00 	 2.362308353186e-01 	  1.038664206862e-01 	  -9.838165640831e-01 	 -9.251574054360e-03 
1.750000000000e+00 	 -2.275241911411e-02 	  9.582486003637e-02 	  -1.030353188515e+00 	 -5.566655844450e-02 
2.000000000000e+00 	 -2.789457440376e-01 	  7.603314518929e-02 	  -9.650257229805e-01 	 -9.545247256756e-02 
2.250000000000e+00 	 -5.052652359009e-01 	  4.809862747788e-02 	  -8.219127058983e-01 	 -1.196740269661e-01 
2.500000000000e+00 	 -6.899020671844e-01 	  1.619613170624e-02 	  -6.502095460892e-01 	 -1.296837925911e-01 
2.750000000000e+00 	 -8.303700089455e-01 	  -1.674327254295e-02 	  -4.746329784393e-01 	 -1.299985647202e-01 
3.000000000000e+00 	 -9.272185564041e-01 	  -4.880315065384e-02 	  -3.023042678833e-01 	 -1.237608939409e-01 
3.250000000000e+00 	 -9.815221428871e-01 	  -7.862371951342e-02 	  -1.337270289660e-01 	 -1.125946193933e-01 
3.500000000000e+00 	 -9.940820932388e-01 	  -1.051004603505e-01 	  3.264217078686e-02 	 -9.714418649673e-02 
3.750000000000e+00 	 -9.652010798454e-01 	  -1.271958053112e-01 	  1.988579332829e-01 	 -7.739952951670e-02 
4.000000000000e+00 	 -8.946531414986e-01 	  -1.438002139330e-01 	  3.668433129787e-01 	 -5.281136557460e-02 
4.250000000000e+00 	 -7.817794084549e-01 	  -1.536014825106e-01 	  5.376111268997e-01 	 -2.228522859514e-02 
4.500000000000e+00 	 -6.258475780487e-01 	  -1.549428254366e-01 	  7.091611027718e-01 	 1.578566990793e-02 
4.750000000000e+00 	 -4.271988868713e-01 	  -1.457086503506e-01 	  8.704759478569e-01 	 6.281821429729e-02 
5.000000000000e+00 	 -1.906096041203e-01 	  -1.235337257385e-01 	  9.895524382591e-01 	 1.166944950819e-01 
5.250000000000e+00 	 6.757733225822e-02 	  -8.736141026020e-02 	  1.016255736351e+00 	 1.660094708204e-01 
5.500000000000e+00 	 3.175182938576e-01 	  -4.052899405360e-02 	  9.338843226433e-01 	 1.957387179136e-01 
5.750000000000e+00 	 5.345194935799e-01 	  1.050794869661e-02 	  7.829792499542e-01 	 2.024762779474e-01 
6.000000000000e+00 	 7.090079188347e-01 	  6.070914492011e-02 	  6.098893284798e-01 	 1.932642310858e-01 
6.250000000000e+00 	 8.394641876221e-01 	  1.071400642395e-01 	  4.355441331863e-01 	 1.747117191553e-01 
6.500000000000e+00 	 9.267799854279e-01 	  1.480650007725e-01 	  2.653671205044e-01 	 1.502962708473e-01 
6.750000000000e+00 	 9.721477031708e-01 	  1.822881996632e-01 	  9.926950186491e-02 	 1.214791163802e-01 
7.000000000000e+00 	 9.764146804810e-01 	  2.088045626879e-01 	  -6.446375697851e-02 	 8.863002806902e-02 
7.250000000000e+00 	 9.399157762527e-01 	  2.266032099724e-01 	  -2.278816699982e-01 	 5.145277082920e-02 
7.500000000000e+00 	 8.624738454819e-01 	  2.345309406519e-01 	  -3.927704095840e-01 	 9.140195325017e-03 
7.750000000000e+00 	 7.435305714607e-01 	  2.311733067036e-01 	  -5.597855448723e-01 	 -3.955114260316e-02 
8.000000000000e+00 	 5.825810432434e-01 	  2.147553712130e-01 	  -7.260351777077e-01 	 -9.598658978939e-02 
8.250000000000e+00 	 3.805129826069e-01 	  1.831800043583e-01 	  -8.783901333809e-01 	 -1.600563824177e-01 
8.500000000000e+00 	 1.433859765530e-01 	  1.347271800041e-01 	  -9.817786216736e-01 	 -2.250728011131e-01 
8.750000000000e+00 	 -1.103763282299e-01 	  7.064361125231e-02 	  -9.883714318275e-01 	 -2.734087109566e-01 
9.000000000000e+00 	 -3.507997393608e-01 	  -1.977175474167e-03 	  -8.913157582283e-01 	 -2.900864779949e-01 
9.250000000000e+00 	 -5.560342073441e-01 	  -7.439962774515e-02 	  -7.356261014938e-01 	 -2.782747447491e-01 
9.500000000000e+00 	 -7.186127901077e-01 	  -1.411145478487e-01 	  -5.636357069016e-01 	 -2.498385310173e-01 
9.750000000000e+00 	 -8.378520607948e-01 	  -1.993188858032e-01 	  -3.926134705544e-01 	 -2.127526551485e-01 
1.000000000000e+01 	 -9.149194955826e-01 	  -2.474908679724e-01 	  -2.264830172062e-01 	 -1.705641299486e-01 
1.025000000000e+01 	 -9.510935544968e-01 	  -2.846009433270e-01 	  -6.466887146235e-02 	 -1.244933232665e-01 
1.050000000000e+01 	 -9.472539424896e-01 	  -3.097375333309e-01 	  9.465429186821e-02 	 -7.461778819561e-02 
1.075000000000e+01 	 -9.037663936615e-01 	  -3.219098448753e-01 	  2.534835338593e-01 	 -2.036049589515e-02 
1.100000000000e+01 	 -8.205121755600e-01 	  -3.199177682400e-01 	  4.134222567081e-01 	 3.931830450892e-02 
1.125000000000e+01 	 -6.970552802086e-01 	  -3.022506833076e-01 	  5.747118592262e-01 	 1.057406365871e-01 
1.150000000000e+01 	 -5.331562757492e-01 	  -2.670474648476e-01 	  7.334910631180e-01 	 1.798289567232e-01 
1.175000000000e+01 	 -3.303097784519e-01 	  -2.123362123966e-01 	  8.745001554489e-01 	 2.594172656536e-01 
1.200000000000e+01 	 -9.590619802475e-02 	  -1.373388171196e-01 	  9.603168368340e-01 	 3.324997723103e-01 
1.225000000000e+01 	 1.498486399651e-01 	  -4.608631879091e-02 	  9.473124146461e-01 	 3.759917318821e-01 
1.250000000000e+01 	 3.777500092983e-01 	  5.065704882145e-02 	  8.384277224541e-01 	 3.771601915359e-01 
1.275000000000e+01 	 5.690624713898e-01 	  1.424937844276e-01 	  6.809830069542e-01 	 3.462463915348e-01 
1.300000000000e+01 	 7.182414531708e-01 	  2.237802445889e-01 	  5.124903917313e-01 	 2.989039421082e-01 
1.325000000000e+01 	 8.253076672554e-01 	  2.919457554817e-01 	  3.468005359173e-01 	 2.438447177410e-01 
1.350000000000e+01 	 8.916417360306e-01 	  3.457026183605e-01 	  1.865434944630e-01 	 1.844782829285e-01 
1.375000000000e+01 	 9.185793995857e-01 	  3.841848969460e-01 	  3.076027333736e-02 	 1.217288225889e-01 
1.400000000000e+01 	 9.070218801498e-01 	  4.065670371056e-01 	  -1.224255934358e-01 	 5.537434667349e-02 
1.425000000000e+01 	 8.573666214943e-01 	  4.118720889091e-01 	  -2.749146521091e-01 	 -1.543063670397e-02 
1.450000000000e+01 	 7.695645689964e-01 	  3.988517224789e-01 	  -4.280839860439e-01 	 -9.192480891943e-02 
1.475000000000e+01 	 6.433246135712e-01 	  3.659096956253e-01 	  -5.817100405693e-01 	 -1.754221022129e-01 
1.500000000000e+01 	 4.787095189095e-01 	  3.111406862736e-01 	  -7.309067845345e-01 	 -2.661631405354e-01 
1.525000000000e+01 	 2.778711915016e-01 	  2.328281253576e-01 	  -8.583623170853e-01 	 -3.593423068523e-01 
1.550000000000e+01 	 4.952834546566e-02 	  1.314695328474e-01 	  -9.252832531929e-01 	 -4.370535910130e-01 
1.575000000000e+01 	 -1.847704350948e-01 	  1.430132985115e-02 	  -8.939715027809e-01 	 -4.720183312893e-01 
1.600000000000e+01 	 -3.974574208260e-01 	  -1.045396327972e-01 	  -7.764735221863e-01 	 -4.558281302452e-01 
1.625000000000e+01 	 -5.730072259903e-01 	  -2.136127352715e-01 	  -6.202442646027e-01 	 -4.057402610779e-01 
1.650000000000e+01 	 -7.075796127319e-01 	  -3.074097633362e-01 	  -4.575279951096e-01 	 -3.401011228561e-01 
1.675000000000e+01 	 -8.017712831497e-01 	  -3.836632966995e-01 	  -2.990776300430e-01 	 -2.678384482861e-01 
1.700000000000e+01 	 -8.571184873581e-01 	  -4.413290023804e-01 	  -1.464355289936e-01 	 -1.920695006847e-01 
1.725000000000e+01 	 -8.749890923500e-01 	  -4.796980619431e-01 	  1.642234623432e-03 	 -1.133868917823e-01 
1.750000000000e+01 	 -8.562973737717e-01 	  -4.980224370956e-01 	  1.470271646976e-01 	 -3.127096220851e-02 
1.775000000000e+01 	 -8.014755249023e-01 	  -4.953335225582e-01 	  2.914811372757e-01 	 5.537325516343e-02 
1.800000000000e+01 	 -7.105568051338e-01 	  -4.703358113766e-01 	  4.361151456833e-01 	 1.479410082102e-01 
1.825000000000e+01 	 -5.834179520607e-01 	  -4.213630259037e-01 	  5.801986455917e-01 	 2.476341128349e-01 
1.850000000000e+01 	 -4.204574823380e-01 	  -3.465187549591e-01 	  7.177972197533e-01 	 3.537340164185e-01 
1.875000000000e+01 	 -2.245193272829e-01 	  -2.444960176945e-01 	  8.297465443611e-01 	 4.581772089005e-01 
1.900000000000e+01 	 -5.584210157394e-03 	  -1.174301505089e-01 	  8.770989775658e-01 	 5.368313193321e-01 
1.925000000000e+01 	 2.140301615000e-01 	  2.391964197159e-02 	  8.294920921326e-01 	 5.599268674850e-01 
1.950000000000e+01 	 4.091618359089e-01 	  1.625332832336e-01 	  7.068123817444e-01 	 5.251727104187e-01 
1.975000000000e+01 	 5.674363374710e-01 	  2.865059971809e-01 	  5.546422004700e-01 	 4.562774598598e-01 
2.000000000000e+01 	 6.864829063416e-01 	  3.906720280647e-01 	  3.998346924782e-01 	 3.732129633427e-01 
2.025000000000e+01 	 7.673536539078e-01 	  4.731124937534e-01 	  2.504110336304e-01 	 2.847092449665e-01 
2.050000000000e+01 	 8.116884231567e-01 	  5.330266356468e-01 	  1.070242822170e-01 	 1.934817433357e-01 
2.075000000000e+01 	 8.208658099174e-01 	  5.698533654213e-01 	  -3.176198154688e-02 	 9.977322816849e-02 
2.100000000000e+01 	 7.958074212074e-01 	  5.829132795334e-01 	  -1.677619069815e-01 	 2.776376903057e-03 
2.125000000000e+01 	 7.369848489761e-01 	  5.712415575981e-01 	  -3.025597929955e-01 	 -9.882785379887e-02 
2.150000000000e+01 	 6.445275545120e-01 	  5.334993600845e-01 	  -4.369654655457e-01 	 -2.065399736166e-01 
2.175000000000e+01 	 5.185021162033e-01 	  4.679715931416e-01 	  -5.697121024132e-01 	 -3.213275074959e-01 
2.200000000000e+01 	 3.596714735031e-01 	  3.728356063366e-01 	  -6.938346624374e-01 	 -4.411975741386e-01 
2.225000000000e+01 	 1.715847849846e-01 	  2.473727911711e-01 	  -7.886604070663e-01 	 -5.542044639587e-01 
2.250000000000e+01 	 -3.465873003006e-02 	  9.573338925838e-02 	  -8.164853453636e-01 	 -6.300048232079e-01 
2.275000000000e+01 	 -2.366578876972e-01 	  -6.762962043285e-02 	  -7.552259564400e-01 	 -6.383717656136e-01 
